date,no1,no2,no3,no4,no5
2019-01-04 14:00:00,-0.4987,0.1245,1.2687,-0.5566
2019-01-04 15:00:00,0.4673,0.3569,-0.3894,-1.1532
2019-01-04 16:00:00,-0.1477,-0.1304,-0.6436,-1.3095
2019-01-04 17:00:00,0.2695,0.2947,1.3154,-0.446
2019-01-04 18:00:00,0.227,0.1357,-1.0292,0.7994
2019-01-04 19:00:00,2.2451,-0.9718,-1.8418,2.4448
2019-01-04 20:00:00,0.3619,1.8241,0.5144,-0.7615
2019-01-04 21:00:00,-0.1353,-0.1148,0.7751,0.894
2019-01-04 22:00:00,-0.3973,-0.5137,1.9337,-0.7182
2019-01-04 23:00:00,-0.3376,0.4569,0.7199,1.0778
2019-01-05 00:00:00,-2.0073,-0.348,0.1884,-0.6194
2019-01-05 01:00:00,1.1534,0.0774,0.2811,0.401
2019-01-05 02:00:00,-1.1401,0.3577,-1.1787,0.9299
2019-01-05 03:00:00,-0.0103,-0.744,0.0886,1.2475
2019-01-05 04:00:00,0.5963,-0.6051,-0.3736,0.4605
2019-01-05 05:00:00,-0.394,-1.0539,0.1055,1.0452
2019-01-05 06:00:00,-1.4371,0.7243,-1.3044,0.9219
2019-01-05 07:00:00,-0.9169,0.5972,0.1325,0.1144
2019-01-05 08:00:00,2.5305,1.0065,0.283,-2.1424
2019-01-05 09:00:00,-0.3892,-2.4779,1.3133,0.8704
2019-01-05 10:00:00,-1.0499,-0.6276,0.193,-0.5861
2019-01-05 11:00:00,-0.3412,-0.8601,-1.1513,-0.3799
2019-01-05 12:00:00,0.092,-0.6632,-0.169,1.2929
2019-01-05 13:00:00,0.0178,0.1336,-2.2665,1.3774
2019-01-05 14:00:00,-0.709,0.9265,0.5433,1.539
2019-01-05 15:00:00,0.4555,1.6971,-0.841,0.111
2019-01-05 16:00:00,0.3165,0.5695,-1.4315,-0.3294
2019-01-05 17:00:00,1.1292,0.6476,0.2452,1.065
2019-01-05 18:00:00,0.7563,-0.8995,0.2687,-0.7079
2019-01-05 19:00:00,1.5307,2.0581,-0.6376,-0.7263
2019-01-05 20:00:00,-1.4456,1.6336,-0.209,1.7287
2019-01-05 21:00:00,0.3487,-1.9961,-0.1477,1.0751
2019-01-05 22:00:00,1.0493,-0.0199,0.4012,-0.7983
2019-01-05 23:00:00,-1.5722,-0.796,0.5995,0.7274
2019-01-06 00:00:00,0.8438,1.6727,-1.2105,0.1678
2019-01-06 01:00:00,0.107,0.9311,-0.5638,-2.0399
2019-01-06 02:00:00,0.7843,0.7939,0.5395,-0.4833
2019-01-06 03:00:00,-0.7293,-0.027,1.04,1.6161
2019-01-06 04:00:00,-0.1159,2.7476,-0.38,0.1164
2019-01-06 05:00:00,0.9199,0.5117,-0.7793,-1.9302
2019-01-06 06:00:00,-0.4981,-0.233,-0.6579,-1.1551
2019-01-06 07:00:00,-0.2082,1.0209,-1.7361,-1.6931
2019-01-06 08:00:00,0.3387,1.9211,1.8005,-2.0574
2019-01-06 09:00:00,-0.7789,1.5852,0.4975,-0.0704
2019-01-06 10:00:00,0.5407,-0.2443,-1.245,-0.4425
2019-01-06 11:00:00,2.0157,0.4413,1.1543,0.7863
2019-01-06 12:00:00,0.7158,-0.5161,-1.2943,0.8096
2019-01-06 13:00:00,0.3464,-0.5277,0.1219,-0.0875
2019-01-06 14:00:00,-0.5781,-0.2664,1.1538,-0.0427
2019-01-06 15:00:00,-1.2896,-0.2046,-1.0728,-0.4617
2019-01-06 16:00:00,0.0004,0.8719,0.3385,0.3965
2019-01-06 17:00:00,0.7191,-0.4321,-0.6789,-1.495
2019-01-06 18:00:00,-1.1025,1.7805,-0.3822,1.4015
2019-01-06 19:00:00,-0.7689,0.0816,0.8008,1.5144
2019-01-06 20:00:00,1.5722,-0.1775,-0.3341,0.5957
2019-01-06 21:00:00,0.5479,0.3655,-0.6397,0.2975
2019-01-06 22:00:00,-0.7744,-1.5273,-0.7695,0.279
2019-01-06 23:00:00,1.681,-1.7741,-0.8227,1.0893
2019-01-07 00:00:00,-0.7818,-0.7181,-0.7393,0.8895
2019-01-07 01:00:00,-2.0657,-2.065,1.2725,-0.1686
2019-01-07 02:00:00,-1.4063,0.8205,-0.8408,-1.2109
2019-01-07 03:00:00,0.4971,-0.3974,-1.8157,0.7959
2019-01-07 04:00:00,-0.1492,-0.0128,0.1609,0.5855
2019-01-07 05:00:00,0.3408,-0.2602,-0.151,-0.8042
2019-01-07 06:00:00,-0.4204,0.1593,-2.3765,0.4543
2019-01-07 07:00:00,-0.5728,-0.6814,0.9623,-1.5604
2019-01-07 08:00:00,3.065,-0.3311,-0.9382,1.1029
2019-01-07 09:00:00,0.2033,-0.494,0.3921,-1.0805
2019-01-07 10:00:00,0.2273,-0.8917,0.2636,-0.897
2019-01-07 11:00:00,0.7295,-0.7196,0.172,0.7183
2019-01-07 12:00:00,1.4984,0.5399,2.3632,-0.1929
2019-01-07 13:00:00,2.2797,-0.4346,0.0397,-0.0683
2019-01-07 14:00:00,-0.8705,0.4833,-1.5079,-1.5227
2019-01-07 15:00:00,0.6104,0.4195,1.8416,1.7695
2019-01-07 16:00:00,-0.2834,-0.234,0.471,-1.3687
2019-01-07 17:00:00,-0.479,-0.7157,0.502,-1.5181
2019-01-07 18:00:00,0.2817,0.1036,0.6812,0.513
2019-01-07 19:00:00,-0.6141,-1.0908,0.909,-0.3906
2019-01-07 20:00:00,-0.6249,-0.3117,-0.5687,0.1016
2019-01-07 21:00:00,-1.2647,0.523,-1.8051,-0.9943
2019-01-07 22:00:00,0.163,0.0391,-0.463,-0.6405
2019-01-07 23:00:00,0.4043,0.2867,0.3378,-0.5252
2019-01-08 00:00:00,0.4805,0.1763,0.2669,0.003
2019-01-08 01:00:00,-0.068,0.1988,0.992,-0.2017
2019-01-08 02:00:00,2.1058,0.4983,-0.6585,-0.2159
2019-01-08 03:00:00,1.7048,0.1778,-0.0736,-0.4594
2019-01-08 04:00:00,-2.0897,-1.1063,-1.6512,0.9524
2019-01-08 05:00:00,-1.4432,-0.9074,0.4889,-2.1853
2019-01-08 06:00:00,0.9049,-0.5827,0.5335,0.963
2019-01-08 07:00:00,1.2555,-0.746,1.0912,-1.5074
2019-01-08 08:00:00,-0.4577,1.3457,-1.3414,-0.4821
2019-01-08 09:00:00,-0.4332,1.0225,2.2383,-0.3499
2019-01-08 10:00:00,-0.2601,1.1289,-0.4463,-0.4375
2019-01-08 11:00:00,0.4067,-0.1343,1.3894,-0.6806
2019-01-08 12:00:00,0.3565,0.7229,-0.3864,0.0614
2019-01-08 13:00:00,-0.1488,0.5492,0.1769,-2.5069
2019-01-08 14:00:00,0.9987,-0.8394,0.8129,-0.151
2019-01-08 15:00:00,-1.3469,0.8625,-0.6225,-0.6626
2019-01-08 16:00:00,0.4527,-0.1207,1.9478,2.4268
2019-01-08 17:00:00,1.5732,1.2829,0.8398,0.7019
2019-01-08 18:00:00,2.9574,-1.2895,-0.5736,-0.2832
2019-01-08 19:00:00,1.3789,0.2884,-0.3698,-0.6856
2019-01-08 20:00:00,-0.5731,0.1344,0.0067,1.051
2019-01-08 21:00:00,0.7273,-0.9982,0.9173,1.6781
2019-01-08 22:00:00,0.2482,-2.4363,-0.1951,1.502
2019-01-08 23:00:00,0.8574,1.0074,-0.5378,0.8399
2019-01-09 00:00:00,1.5618,0.128,1.2911,-2.1202
2019-01-09 01:00:00,1.2462,-0.953,0.1788,-0.1047
2019-01-09 02:00:00,0.1288,-0.4727,0.4778,-0.0454
2019-01-09 03:00:00,-0.7253,0.8127,-0.1056,-0.2307
2019-01-09 04:00:00,-0.5578,-0.276,-0.9056,-0.9997
2019-01-09 05:00:00,0.0856,1.4975,0.2697,0.5054
2019-01-09 06:00:00,0.9216,0.1565,-0.0689,-0.2077
2019-01-09 07:00:00,2.4652,0.7301,1.8477,-1.2929
2019-01-09 08:00:00,0.5036,-0.5022,2.4284,-1.396
2019-01-09 09:00:00,-0.548,-1.1378,-1.8554,0.6447
2019-01-09 10:00:00,1.348,-0.4708,1.8499,0.1134
2019-01-09 11:00:00,0.5461,-0.1143,1.3255,0.5203
2019-01-09 12:00:00,-1.2294,0.8669,-0.6177,-0.4321
2019-01-09 13:00:00,0.9525,1.6521,-1.3207,0.6786
2019-01-09 14:00:00,1.0602,0.1445,1.4969,-0.8312
2019-01-09 15:00:00,-2.4886,0.9757,-0.6809,-0.3048
2019-01-09 16:00:00,2.3642,-0.6518,-0.9055,0.2128
2019-01-09 17:00:00,3.039,-0.1994,1.0372,0.3809
2019-01-09 18:00:00,0.4255,-0.621,1.3116,0.7125
2019-01-09 19:00:00,-0.4906,-0.7271,0.092,2.1729
2019-01-09 20:00:00,0.7729,-1.0919,-1.1782,-0.6737
2019-01-09 21:00:00,0.2778,0.7986,0.148,-1.0074
2019-01-09 22:00:00,-0.1115,-0.3491,1.6389,-0.381
2019-01-09 23:00:00,1.5232,-0.9974,1.5393,-0.0365
2019-01-10 00:00:00,0.7986,-1.0486,1.0844,-2.022
2019-01-10 01:00:00,-2.5917,1.4478,-0.426,0.7571
2019-01-10 02:00:00,-0.5991,0.0663,1.5915,1.1404
2019-01-10 03:00:00,-0.9192,2.4492,1.5599,0.7126
2019-01-10 04:00:00,-0.7932,0.3163,-1.6115,0.0624
2019-01-10 05:00:00,-0.1509,-1.3711,0.0324,0.4154
2019-01-10 06:00:00,-0.6058,-1.0625,-1.0667,-1.3812
2019-01-10 07:00:00,1.4295,0.2769,0.3117,-0.3012
2019-01-10 08:00:00,-0.8953,2.4881,-0.5065,0.8092
2019-01-10 09:00:00,0.6643,2.1683,0.3075,-0.6642
2019-01-10 10:00:00,0.5325,-0.9677,-0.5635,-0.2319
2019-01-10 11:00:00,0.315,0.793,0.5127,0.741
2019-01-10 12:00:00,0.4781,-1.4957,0.8423,1.3894
2019-01-10 13:00:00,0.6191,-0.3434,-0.0804,-0.7906
2019-01-10 14:00:00,0.454,0.9641,0.7967,1.2735
2019-01-10 15:00:00,-0.8716,-2.14,0.334,-0.3067
2019-01-10 16:00:00,0.183,1.2349,-0.7164,-1.348
2019-01-10 17:00:00,-0.2804,1.8544,1.0797,-0.0592
2019-01-10 18:00:00,-0.2992,-0.1079,-0.7887,-1.3539
2019-01-10 19:00:00,-0.1836,0.9625,-0.1327,-1.0168
2019-01-10 20:00:00,-0.7151,0.1262,0.3627,1.9764
2019-01-10 21:00:00,-2.4478,-1.5914,-0.2847,-0.3585
2019-01-10 22:00:00,-2.0585,-0.1594,-2.6406,-0.5758
2019-01-10 23:00:00,0.728,0.4184,-0.451,0.3937
2019-01-11 00:00:00,-0.1297,-0.125,-0.4931,-0.2659
2019-01-11 01:00:00,-0.791,2.5141,0.5654,1.9574
2019-01-11 02:00:00,-0.9831,0.6874,-0.3518,-0.3339
2019-01-11 03:00:00,-0.6263,0.3891,1.2377,0.9682
2019-01-11 04:00:00,0.4781,1.8421,1.0855,-0.6039
2019-01-11 05:00:00,0.5829,0.8066,1.0134,1.0876
2019-01-11 06:00:00,-0.181,0.0991,-0.5642,1.2028
2019-01-11 07:00:00,-0.9174,-0.1102,-0.9668,0.1064
2019-01-11 08:00:00,0.3496,0.3056,1.6051,0.1674
2019-01-11 09:00:00,-0.3173,1.1789,-0.0426,0.98
2019-01-11 10:00:00,-1.1391,0.7593,-0.8143,-2.199
2019-01-11 11:00:00,1.2082,0.1738,0.092,-0.8111
2019-01-11 12:00:00,-0.4625,-0.6504,-0.3424,0.1269
2019-01-11 13:00:00,0.4573,-1.0963,1.9177,-2.3827
2019-01-11 14:00:00,-1.146,1.1953,0.5333,-0.378
2019-01-11 15:00:00,0.511,1.2594,-0.6945,-0.3421
2019-01-11 16:00:00,0.4544,0.1559,-0.4666,1.3339
2019-01-11 17:00:00,-0.2532,-1.1362,1.0841,2.6401
2019-01-11 18:00:00,-1.0681,-0.0549,0.5956,1.0433
2019-01-11 19:00:00,1.3055,0.6866,0.3424,1.3058
2019-01-11 20:00:00,0.7613,-0.5601,0.1077,-1.0298
2019-01-11 21:00:00,1.4595,-0.2622,-0.3152,-0.9422
2019-01-11 22:00:00,0.9841,0.0429,-0.2014,-0.8839
2019-01-11 23:00:00,-0.716,0.0022,-0.7247,-1.8026
2019-01-12 00:00:00,-0.446,-0.2262,0.7443,-1.7659
2019-01-12 01:00:00,-1.2547,-0.2188,-1.0817,1.4626
2019-01-12 02:00:00,-1.376,0.4751,-0.8022,0.8955
2019-01-12 03:00:00,0.7778,-0.5209,0.7327,-0.3153
2019-01-12 04:00:00,-0.4178,-1.3906,0.2237,-1.5417
2019-01-12 05:00:00,0.426,0.4086,0.0752,-0.5283
2019-01-12 06:00:00,-0.1804,0.6116,0.4665,-0.365
2019-01-12 07:00:00,0.7436,-1.4343,-1.5835,0.4579
2019-01-12 08:00:00,-1.4435,-0.1949,1.7528,0.8511
2019-01-12 09:00:00,-0.1862,-0.6649,0.8266,0.5645
2019-01-12 10:00:00,0.6515,-1.7746,-0.0779,-0.8098
2019-01-12 11:00:00,-0.5014,-0.3167,-1.1685,-0.2043
2019-01-12 12:00:00,0.9563,0.5613,0.5804,1.5137
2019-01-12 13:00:00,-0.9239,-0.7673,1.2998,0.3585
2019-01-12 14:00:00,0.1363,0.5881,0.3892,1.6051
2019-01-12 15:00:00,1.2284,-0.5683,-0.6474,1.7986
2019-01-12 16:00:00,1.1163,1.3424,0.6153,1.1569
2019-01-12 17:00:00,-0.3691,0.4912,0.7896,0.6979
2019-01-12 18:00:00,1.5338,-1.1619,0.4283,-0.511
2019-01-12 19:00:00,1.594,-0.8581,0.5266,-1.4584
2019-01-12 20:00:00,-0.5915,0.669,-1.3314,0.4827
2019-01-12 21:00:00,-0.3044,0.2765,-0.5645,0.3208
2019-01-12 22:00:00,-0.2442,-0.2789,-0.584,-1.0022
2019-01-12 23:00:00,-1.2155,1.5075,0.7304,1.6491
2019-01-13 00:00:00,0.2492,-0.9698,-0.5112,0.5681
2019-01-13 01:00:00,0.5624,-1.7467,0.8373,-0.0967
2019-01-13 02:00:00,0.0335,0.3572,-0.8316,-2.6784
2019-01-13 03:00:00,1.9494,-0.9426,-0.9636,0.0585
2019-01-13 04:00:00,-0.1287,-1.2437,-1.3592,-0.6466
2019-01-13 05:00:00,-0.0315,2.1569,-0.9356,0.3948
2019-01-13 06:00:00,-0.1257,0.8672,0.2675,-0.133
2019-01-13 07:00:00,-0.8601,0.4396,-1.1466,-0.35
2019-01-13 08:00:00,1.2513,-1.1916,1.5973,-0.6996
2019-01-13 09:00:00,-1.6748,-0.7541,-0.0412,0.3607
2019-01-13 10:00:00,-0.1518,0.4706,-0.2523,1.3722
2019-01-13 11:00:00,0.3239,-0.5659,-1.3588,0.6975
2019-01-13 12:00:00,0.8672,0.4669,0.1197,1.2812
2019-01-13 13:00:00,1.5346,2.0536,-0.8216,-0.6731
2019-01-13 14:00:00,-2.0651,0.8867,0.071,0.836
2019-01-13 15:00:00,0.2383,1.0829,0.1654,-1.2066
2019-01-13 16:00:00,0.3239,-0.305,-1.0531,-0.6682
2019-01-13 17:00:00,-0.6273,2.1627,-0.0889,-0.4382
2019-01-13 18:00:00,-0.2198,-1.5361,-0.7237,1.1505
2019-01-13 19:00:00,0.5403,-0.0087,0.2008,-1.5809
2019-01-13 20:00:00,0.5507,1.2134,-1.115,-1.3446
2019-01-13 21:00:00,0.4684,-1.2105,-0.476,-0.1181
2019-01-13 22:00:00,1.8764,0.2755,-0.3624,-0.7109
2019-01-13 23:00:00,-2.3347,0.3235,1.5845,0.3255
2019-01-14 00:00:00,-0.3268,-0.151,-0.8442,-0.1349
2019-01-14 01:00:00,-1.1978,-0.2178,-1.3567,-0.2429
2019-01-14 02:00:00,1.7886,-0.8668,0.3307,-0.5857
2019-01-14 03:00:00,0.3044,-1.6372,1.459,0.0415
2019-01-14 04:00:00,-0.9228,-0.2797,1.4369,-0.7644
2019-01-14 05:00:00,-0.6781,-0.3345,-1.0306,1.195
2019-01-14 06:00:00,0.0254,1.1882,-0.7673,-1.7539
2019-01-14 07:00:00,1.7074,1.0997,1.6657,1.4686
2019-01-14 08:00:00,0.639,-0.9729,-0.7538,1.0205
2019-01-14 09:00:00,-0.4218,1.9668,0.969,-0.3287
2019-01-14 10:00:00,0.6745,-0.5512,0.8623,-0.5738
2019-01-14 11:00:00,0.7448,-0.0944,2.1901,-0.3119
2019-01-14 12:00:00,0.2686,0.6232,-0.5267,3.1201
2019-01-14 13:00:00,-0.0598,-0.6028,0.0298,0.1801
2019-01-14 14:00:00,-0.6059,1.2905,-0.2575,0.1212
2019-01-14 15:00:00,-0.5996,-0.1298,0.3444,0.1779
2019-01-14 16:00:00,0.0267,-0.3491,0.4106,-0.6892
2019-01-14 17:00:00,0.8691,-0.1486,2.0545,-1.4686
2019-01-14 18:00:00,-1.1646,-0.0123,-0.9126,-0.5801
2019-01-14 19:00:00,-0.4264,0.2086,0.5121,-0.5022
2019-01-14 20:00:00,-1.9793,0.978,-1.3708,0.0746
2019-01-14 21:00:00,-1.447,0.485,-0.8402,2.834
2019-01-14 22:00:00,-0.6674,-0.3577,-0.2799,0.6623
2019-01-14 23:00:00,1.056,-0.1584,0.2422,-1.6401
2019-01-15 00:00:00,-0.8052,1.5516,-1.8276,-0.3483
2019-01-15 01:00:00,0.3392,-0.5361,1.618,0.048
2019-01-15 02:00:00,2.065,-2.8075,-1.0237,0.2786
2019-01-15 03:00:00,-0.7422,0.7559,-0.923,-1.5469
2019-01-15 04:00:00,-0.2211,-0.291,-0.731,0.0827
2019-01-15 05:00:00,1.3122,-0.2085,-0.1426,0.1389
2019-01-15 06:00:00,0.46,0.0197,2.2677,0.692
2019-01-15 07:00:00,-1.9267,0.4073,-0.9264,0.9526
2019-01-15 08:00:00,0.1082,-0.5586,0.6875,-0.6284
2019-01-15 09:00:00,2.3337,0.507,-0.3883,0.9985
2019-01-15 10:00:00,-0.1775,0.1029,-1.121,0.3523
2019-01-15 11:00:00,0.5541,1.2492,-1.8768,0.2455
2019-01-15 12:00:00,-0.5496,-0.432,2.1848,-0.0355
2019-01-15 13:00:00,-0.4352,0.5188,1.4376,-0.8783
2019-01-15 14:00:00,-0.6635,0.695,0.0523,-0.1021
2019-01-15 15:00:00,1.3385,1.5624,0.5123,-0.7896
2019-01-15 16:00:00,-0.6799,-0.4361,0.3128,0.918
2019-01-15 17:00:00,-0.9549,0.5279,1.0293,-0.5381
2019-01-15 18:00:00,-0.9114,1.8077,1.365,-1.1238
2019-01-15 19:00:00,0.4284,-0.7237,-0.5135,0.468
2019-01-15 20:00:00,-0.775,-0.2487,-1.1978,-1.5007
2019-01-15 21:00:00,-1.1227,0.6863,-1.8838,-1.1032
2019-01-15 22:00:00,0.6036,-0.3312,-0.9827,-1.3127
2019-01-15 23:00:00,0.0788,1.6657,0.0963,1.4379
2019-01-16 00:00:00,0.7466,1.218,-0.8517,0.1908
2019-01-16 01:00:00,-0.2605,-0.9105,-0.3388,0.3226
2019-01-16 02:00:00,0.1974,-0.1736,-1.1118,0.061
2019-01-16 03:00:00,-0.6928,-1.2059,0.7754,0.366
2019-01-16 04:00:00,0.0786,1.3187,0.462,-0.1595
2019-01-16 05:00:00,-1.0768,-0.6005,-0.8357,-0.7465
2019-01-16 06:00:00,1.178,0.4927,-0.1955,-0.7358
2019-01-16 07:00:00,1.382,0.4701,1.447,-0.8346
2019-01-16 08:00:00,0.0078,-1.4254,-2.2517,0.5298
2019-01-16 09:00:00,1.6828,-0.2737,0.5883,-1.6169
2019-01-16 10:00:00,-1.0238,-0.0717,0.5444,-1.8966
2019-01-16 11:00:00,1.1677,-1.8902,0.0304,0.6562
2019-01-16 12:00:00,-1.5638,2.5783,0.069,-0.2562
2019-01-16 13:00:00,-0.0716,-0.0125,0.009,-0.6144
2019-01-16 14:00:00,-0.1128,0.5322,-0.9334,-1.0376
2019-01-16 15:00:00,-0.2306,-1.9472,-0.8753,1.8324
2019-01-16 16:00:00,-0.7916,-0.6176,-1.3442,1.148
2019-01-16 17:00:00,-0.9958,-2.2914,0.0304,-1.0328
2019-01-16 18:00:00,0.0846,-0.1825,1.2095,1.2817
2019-01-16 19:00:00,0.2658,-0.3632,-0.5625,0.0515
2019-01-16 20:00:00,0.5317,1.0226,-0.858,-0.0375
2019-01-16 21:00:00,1.4221,1.9207,0.4888,0.1992
2019-01-16 22:00:00,-1.3121,-0.495,1.6687,2.7157
2019-01-16 23:00:00,-1.0434,-0.3188,-1.6192,0.0869
2019-01-17 00:00:00,-1.034,1.5191,-0.6655,1.8359
2019-01-17 01:00:00,0.1966,1.8669,-1.7671,-0.2244
2019-01-17 02:00:00,-1.0789,-0.2454,-1.2236,-0.0986
2019-01-17 03:00:00,-0.1206,1.9545,0.9681,0.0879
2019-01-17 04:00:00,-0.3089,0.0255,-1.8904,0.1493
2019-01-17 05:00:00,-0.3819,2.6021,-0.0367,-0.385
2019-01-17 06:00:00,0.0682,1.9358,0.9979,0.0164
2019-01-17 07:00:00,0.2341,-0.5659,-0.167,-1.4332
2019-01-17 08:00:00,-2.2321,-0.8299,0.7355,0.7137
2019-01-17 09:00:00,-1.401,1.5479,1.4124,0.0606
2019-01-17 10:00:00,1.4879,0.6618,0.4985,-0.3862
2019-01-17 11:00:00,-0.7031,0.6827,-0.8711,-1.2241
2019-01-17 12:00:00,0.7071,1.3929,-0.539,0.4941
2019-01-17 13:00:00,1.0191,0.5936,-0.4062,-0.2182
2019-01-17 14:00:00,0.6476,3.0154,1.5221,0.4046
2019-01-17 15:00:00,-0.6959,-0.8846,-1.0899,-1.6164
2019-01-17 16:00:00,-0.3901,-0.6186,0.0242,0.7886
2019-01-17 17:00:00,1.2279,1.3241,-0.036,0.4819
2019-01-17 18:00:00,0.0854,1.1302,0.5146,-0.1887
2019-01-17 19:00:00,0.4888,-1.6574,0.3764,0.4061
